,id,name,therapeuticAreas,therapeuticAreas_text,cxg_matched_id
218,MONDO_0011789,familial meningioma,"['OTAR_0000018', 'EFO_0000618', 'MONDO_0045024']","['genetic, familial or congenital disease', 'nervous system disease', 'cancer or benign tumor']",MONDO_0011789
219,MONDO_0011831,arrhythmogenic right ventricular dysplasia 8,"['OTAR_0000006', 'OTAR_0000018', 'EFO_0000319']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'cardiovascular disease']",MONDO_0011831
220,MONDO_0012163,immunodeficiency 104,"['OTAR_0000018', 'EFO_0000540']","['genetic, familial or congenital disease', 'immune system disease']",MONDO_0012163
221,MONDO_0013125,CLAPO syndrome,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0013125
222,MONDO_0014252,familial hypobetalipoproteinemia 1,"['OTAR_0000018', 'OTAR_0000020']","['genetic, familial or congenital disease', 'nutritional or metabolic disease']",MONDO_0014252
223,MONDO_0014507,Catel-Manzke syndrome,"['MONDO_0002025', 'OTAR_0000006', 'OTAR_0000018', 'EFO_0000618']","['psychiatric disorder', 'musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'nervous system disease']",MONDO_0014507
224,MONDO_0014654,Ullrich congenital muscular dystrophy 2,"['OTAR_0000006', 'OTAR_0000018', 'EFO_0000618']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'nervous system disease']",MONDO_0014654
225,MONDO_0014701,"spondyloepiphyseal dysplasia, Stanescu type","['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0014701
226,MONDO_0015607,partial chromosome Y deletion,"['OTAR_0000017', 'OTAR_0000018']","['reproductive system or breast disease', 'genetic, familial or congenital disease']",MONDO_0015607
227,MONDO_0015950,inherited skin tumor,"['OTAR_0000018', 'MONDO_0045024', 'EFO_0010285']","['genetic, familial or congenital disease', 'cancer or benign tumor', 'integumentary system disease']",MONDO_0015950
228,MONDO_0016046,familial clubfoot with or without associated lower limb anomalies,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0016046
229,MONDO_0017290,familial intrahepatic cholestasis,"['OTAR_0000018', 'OTAR_0000020', 'EFO_0001379', 'EFO_0010282']","['genetic, familial or congenital disease', 'nutritional or metabolic disease', 'endocrine system disease', 'gastrointestinal disease']",MONDO_0017290
230,MONDO_0017331,Pilotto syndrome,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0017331
231,MONDO_0017519,"symbrachydactyly of hand and foot, unilateral","['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0017519
232,MONDO_0018923,22q11.2 deletion syndrome,"['OTAR_0000018', 'EFO_0000540', 'EFO_0000618', 'EFO_0000319']","['genetic, familial or congenital disease', 'immune system disease', 'nervous system disease', 'cardiovascular disease']",MONDO_0018923
233,MONDO_0019366,free sialic acid storage disease,"['OTAR_0000018', 'OTAR_0000020']","['genetic, familial or congenital disease', 'nutritional or metabolic disease']",MONDO_0019366
234,MONDO_0019457,therapy related acute myeloid leukemia and myelodysplastic syndrome,"['OTAR_0000006', 'EFO_0005803', 'MONDO_0045024', 'EFO_0000540']","['musculoskeletal or connective tissue disease', 'hematologic disease', 'cancer or benign tumor', 'immune system disease']",MONDO_0019457
235,MONDO_0019995,peripheral resistance to thyroid hormones,['EFO_0001379'],['endocrine system disease'],MONDO_0019995
236,MONDO_0020474,cheirospondyloenchondromatosis,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",MONDO_0020474
237,MONDO_0025303,anaplasmosis,"['MONDO_0100336', 'EFO_0005741']","['infectious disease or post-infectious disorder', 'infectious disease']",MONDO_0025303
238,MONDO_0032921,"neurodevelopmental disorder with hypotonia, neonatal respiratory insufficiency, and thermodysregulation","['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",MONDO_0032921
239,MONDO_0032928,"T-cell lymphopenia, infantile, with or without nail dystrophy, autosomal dominant",['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0032928
240,MONDO_0700065,trisomy,['OTAR_0000018'],"['genetic, familial or congenital disease']",MONDO_0700065
241,Orphanet_1048,Isolated anencephaly/exencephaly,['OTAR_0000018'],"['genetic, familial or congenital disease']",Orphanet_1048
242,Orphanet_2087,Glomerulonephritis - sparse hair - telangiectasis,"['OTAR_0000018', 'EFO_0009690']","['genetic, familial or congenital disease', 'urinary system disease']",Orphanet_2087
243,Orphanet_217563,Neonatal acute respiratory distress with surfactant metabolism deficiency,"['OTAR_0000018', 'OTAR_0000014', 'OTAR_0000010']","['genetic, familial or congenital disease', 'pregnancy or perinatal disease', 'respiratory or thoracic disease']",Orphanet_217563
244,Orphanet_2234,Male hypergonadotropic hypogonadism - intellectual disability - skeletal anomalies,"['OTAR_0000017', 'OTAR_0000018', 'EFO_0001379']","['reproductive system or breast disease', 'genetic, familial or congenital disease', 'endocrine system disease']",Orphanet_2234
245,Orphanet_284289,Adult-onset autosomal recessive cerebellar ataxia,"['OTAR_0000018', 'MONDO_0024458', 'EFO_0000618']","['genetic, familial or congenital disease', 'disorder of visual system', 'nervous system disease']",Orphanet_284289
246,Orphanet_289,Ellis Van Creveld syndrome,"['OTAR_0000006', 'OTAR_0000018', 'EFO_0000319']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'cardiovascular disease']",Orphanet_289
247,Orphanet_3328,Absent tibia - polydactyly - arachnoid cyst,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",Orphanet_3328
248,Orphanet_34516,Autosomal dominant limb-girdle muscular dystrophy type 1D,"['OTAR_0000006', 'OTAR_0000018']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease']",Orphanet_34516
249,Orphanet_352740,Ocular albinism with congenital sensorineural deafness,"['OTAR_0000018', 'OTAR_0000020', 'MONDO_0024458']","['genetic, familial or congenital disease', 'nutritional or metabolic disease', 'disorder of visual system']",Orphanet_352740
250,Orphanet_79499,Autosomal dominant deafness-onychodystrophy syndrome,"['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",Orphanet_79499
251,Orphanet_85290,"X-linked intellectual disability, Wilson type","['MONDO_0002025', 'OTAR_0000018', 'EFO_0000618']","['psychiatric disorder', 'genetic, familial or congenital disease', 'nervous system disease']",Orphanet_85290
252,Orphanet_98543,Metabolic disease with dementia,"['OTAR_0000018', 'EFO_0000618']","['genetic, familial or congenital disease', 'nervous system disease']",Orphanet_98543
253,Orphanet_98671,Optic neuropathy,"['OTAR_0000018', 'MONDO_0024458']","['genetic, familial or congenital disease', 'disorder of visual system']",Orphanet_98671
254,EFO_0003824,eye neoplasm,"['MONDO_0024458', 'MONDO_0045024']","['disorder of visual system', 'cancer or benign tumor']",MONDO_0021220
255,EFO_0004240,heroin dependence,"['MONDO_0002025', 'EFO_0000618']","['psychiatric disorder', 'nervous system disease']",MONDO_0005367
256,EFO_0004745,NT-proBNP measurement,['EFO_0001444'],['measurement'],EFO_0004745
257,EFO_0004881,asparaginase hypersensitivity,['GO_0008150'],['biological process'],EFO_0004881
258,EFO_0005093,hip circumference,['EFO_0001444'],['measurement'],EFO_0005093
259,EFO_0005799,neonatal abstinence syndrome,"['MONDO_0002025', 'EFO_0000618']","['psychiatric disorder', 'nervous system disease']",MONDO_0005566
260,EFO_0006818,stricture,['EFO_0000651'],['phenotype'],EFO_0006818
261,EFO_0006938,optic rim area measurement,['EFO_0001444'],['measurement'],EFO_0006938
262,EFO_0007067,decubitus ulcer,['EFO_0000651'],['phenotype'],EFO_0007067
263,EFO_0007350,lymph node tuberculosis,"['MONDO_0100336', 'EFO_0000540', 'EFO_0005741', 'EFO_0005803']","['infectious disease or post-infectious disorder', 'immune system disease', 'infectious disease', 'hematologic disease']",MONDO_0005831
264,EFO_0007419,Paramyxoviridae infectious disease,"['MONDO_0100336', 'EFO_0005741']","['infectious disease or post-infectious disorder', 'infectious disease']",MONDO_0005896
265,EFO_0007624,suicide,['GO_0008150'],['biological process'],EFO_0007624
266,EFO_0007631,hexose measurement,['EFO_0001444'],['measurement'],EFO_0007631
267,EFO_0007809,response to flupirtine,['GO_0008150'],['biological process'],EFO_0007809
268,EFO_0007856,facial height measurement,['EFO_0001444'],['measurement'],EFO_0007856
269,EFO_0008582,thrombin activatable fibrinolysis inhibitor activation peptide measurement,['EFO_0001444'],['measurement'],EFO_0008582
270,EFO_0009136,"heterotaxy, visceral, x-linked",['EFO_0000651'],['phenotype'],MONDO_0010607
271,EFO_0009213,Hemoglobin B Measurement,['EFO_0001444'],['measurement'],EFO_0009213
272,EFO_0009258,peak-valley respiratory sinus arrhythmia or high frequency power,['EFO_0001444'],['measurement'],EFO_0009258
273,EFO_0009481,paranasal sinus disease,"['OTAR_0000006', 'OTAR_0000010']","['musculoskeletal or connective tissue disease', 'respiratory or thoracic disease']",MONDO_0001735
274,EFO_0009560,otitis externa,"['MONDO_0100336', 'MONDO_0021205', 'EFO_0005741', 'EFO_0000618']","['infectious disease or post-infectious disorder', 'disorder of ear', 'infectious disease', 'nervous system disease']",MONDO_0004795
275,EFO_0009757,idiopathic type 1 diabetes,"['OTAR_0000020', 'EFO_0001379', 'EFO_0000540', 'EFO_0009605', 'EFO_0010282']","['nutritional or metabolic disease', 'endocrine system disease', 'immune system disease', 'pancreas disease', 'gastrointestinal disease']",EFO_0009757
276,EFO_0010331,superior temporal gyrus volume measurement,['EFO_0001444'],['measurement'],EFO_0010331
277,EFO_0010477,fructose measurement,['EFO_0001444'],['measurement'],EFO_0010477
278,EFO_0010515,organic cation measurement,['EFO_0001444'],['measurement'],EFO_0010515
279,EFO_0010631,"neurodevelopmental disorder with microcephaly, arthrogryposis, and structural brain anomalies",['OTAR_0000018'],"['genetic, familial or congenital disease']",EFO_0010631
280,EFO_0010664,"pulmonary fibrosis, and/or bone marrow failure, telomere-related, 5","['OTAR_0000006', 'OTAR_0000018', 'OTAR_0000010', 'MONDO_0045024', 'EFO_0000540', 'EFO_0005803']","['musculoskeletal or connective tissue disease', 'genetic, familial or congenital disease', 'respiratory or thoracic disease', 'cancer or benign tumor', 'immune system disease', 'hematologic disease']",EFO_0010664
281,EFO_0020057,diacylglycerol 33:3 measurement,['EFO_0001444'],['measurement'],EFO_0020057
282,EFO_0020064,diacylglycerol 36:5 measurement,['EFO_0001444'],['measurement'],EFO_0020064
283,EFO_0020253,cell surface glycoprotein CD200 receptor 1 measurement,['EFO_0001444'],['measurement'],EFO_0020253
284,EFO_0020899,filaggrin gene expression measurement,['EFO_0001444'],['measurement'],EFO_0020899
285,EFO_0021000,cysteine measurement,['EFO_0001444'],['measurement'],EFO_0021000
286,EFO_0021049,eicosapentaenoate EPA; 20:5n3 measurement,['EFO_0001444'],['measurement'],EFO_0021049
287,EFO_0021102,caproate 6:0 measurement,['EFO_0001444'],['measurement'],EFO_0021102
288,EFO_0021308,"X12442--5,8-tetradecadienoate measurement",['EFO_0001444'],['measurement'],EFO_0021308
289,EFO_0021464,lysophosphatidylcholine 26:0 measurement,['EFO_0001444'],['measurement'],EFO_0021464
290,EFO_0021607,Isonicotinamide measurement,['EFO_0001444'],['measurement'],EFO_0021607
291,EFO_0021764,3-Indolepropionic acid to Indole-5-carboxylic acid ratio,['EFO_0001444'],['measurement'],EFO_0021764
292,EFO_0800202,7-ketodeoxycholate measurement,['EFO_0001444'],['measurement'],EFO_0800202
293,EFO_0800576,4-methylhexanoylglutamine measurement,['EFO_0001444'],['measurement'],EFO_0800576
294,EFO_0800709,X-12127 measurement,['EFO_0001444'],['measurement'],EFO_0800709
295,EFO_0800757,X-16124 measurement,['EFO_0001444'],['measurement'],EFO_0800757
296,EFO_0801286,phosphatidylcholine acyl-alkyl C34:2 measurement,['EFO_0001444'],['measurement'],EFO_0801286
297,EFO_0801398,ATP-dependent RNA helicase DHX8 measurement,['EFO_0001444'],['measurement'],EFO_0801398
298,EFO_0801474,chordin-like protein 2 measurement,['EFO_0001444'],['measurement'],EFO_0801474
299,EFO_0801500,cortexin-3 measurement,['EFO_0001444'],['measurement'],EFO_0801500
300,EFO_0801587,ETS domain-containing protein Elk-1 measurement,['EFO_0001444'],['measurement'],EFO_0801587
301,EFO_0801694,inactive peptidyl-prolyl cis-trans isomerase FKBP6 measurement,['EFO_0001444'],['measurement'],EFO_0801694
302,EFO_0801761,leucine-rich repeat-containing protein 15 measurement,['EFO_0001444'],['measurement'],EFO_0801761
303,EFO_0801768,leukocyte immunoglobulin-like receptor subfamily B member 4 measurement,['EFO_0001444'],['measurement'],EFO_0801768
304,EFO_0801864,oxysterol-binding protein-related protein 11 measurement,['EFO_0001444'],['measurement'],EFO_0801864
305,EFO_0801865,oxysterols receptor LXR-beta measurement,['EFO_0001444'],['measurement'],EFO_0801865
306,EFO_0801869,PDZK1-interacting protein 1 measurement,['EFO_0001444'],['measurement'],EFO_0801869
307,EFO_0801941,protein disulfide-isomerase A5 measurement,['EFO_0001444'],['measurement'],EFO_0801941
308,EFO_0802134,toll/interleukin-1 receptor domain-containing adapter protein measurement,['EFO_0001444'],['measurement'],EFO_0802134
309,EFO_0802421,collagen alpha-3(VI) chain measurement,['EFO_0001444'],['measurement'],EFO_0802421
310,EFO_0802498,dyslexia-associated protein KIAA0319 measurement,['EFO_0001444'],['measurement'],EFO_0802498
311,EFO_0802610,HRAS-like suppressor 2 measurement,['EFO_0001444'],['measurement'],EFO_0802610
312,EFO_0803329,S-7-hydroxywarfarin measurement,['EFO_0001444'],['measurement'],EFO_0803329
313,EFO_1000208,Cortisol-Producing Adrenal Cortex Adenoma,"['MONDO_0045024', 'EFO_0001379']","['cancer or benign tumor', 'endocrine system disease']",MONDO_0006174
314,EFO_1000328,Low Grade Fibromyxoid Sarcoma,"['OTAR_0000006', 'MONDO_0045024']","['musculoskeletal or connective tissue disease', 'cancer or benign tumor']",MONDO_0006272
315,EFO_1000523,Sex Hormone-Producing Adrenal Cortex Adenoma,"['MONDO_0045024', 'EFO_0001379']","['cancer or benign tumor', 'endocrine system disease']",MONDO_0006408
316,EFO_1000913,ehrlich tumor carcinoma,"['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']","['reproductive system or breast disease', 'cancer or benign tumor', 'integumentary system disease']",MONDO_0006739
317,EFO_1000964,hemorrhagic disease of newborn,"['OTAR_0000014', 'OTAR_0000020', 'EFO_0005803']","['pregnancy or perinatal disease', 'nutritional or metabolic disease', 'hematologic disease']",MONDO_0006784
318,EFO_1001095,peptic esophagitis,"['OTAR_0000009', 'EFO_0010282']","['injury, poisoning or other complication', 'gastrointestinal disease']",MONDO_0006896
319,EFO_1001966,rectosigmoid adenocarcinoma,"['MONDO_0045024', 'EFO_0010282']","['cancer or benign tumor', 'gastrointestinal disease']",EFO_1001966
320,EFO_1001969,"squamous cell breast carcinoma, acantholytic variant","['OTAR_0000017', 'MONDO_0045024', 'EFO_0010285']","['reproductive system or breast disease', 'cancer or benign tumor', 'integumentary system disease']",MONDO_0004229
321,EFO_1001970,squamous papilloma,['MONDO_0045024'],['cancer or benign tumor'],MONDO_0001825
322,EFO_1001996,Thalassemia,"['OTAR_0000018', 'EFO_0005803']","['genetic, familial or congenital disease', 'hematologic disease']",MONDO_0000984
323,GO_0006753,nucleoside phosphate metabolic process,['GO_0008150'],['biological process'],GO_0006753
324,GO_0009150,purine ribonucleotide metabolic process,['GO_0008150'],['biological process'],GO_0009150
325,GO_0044700,single organism signaling,['GO_0008150'],['biological process'],GO_0044700
326,GO_0051701,interaction with host,['GO_0008150'],['biological process'],GO_0051701
327,HP_0000234,Abnormality of the head,['EFO_0000651'],['phenotype'],HP_0000234
328,HP_0000504,Abnormality of vision,['EFO_0000651'],['phenotype'],HP_0000504
329,HP_0002032,Esophageal atresia,['EFO_0000651'],['phenotype'],HP_0002032
330,HP_0003010,Prolonged bleeding time,['EFO_0000651'],['phenotype'],HP_0003010
331,HP_0004796,Gastrointestinal obstruction,['EFO_0000651'],['phenotype'],HP_0004796
332,HP_0005487,Prominent metopic ridge,['EFO_0000651'],['phenotype'],HP_0005487
333,HP_0011868,Sciatica,['EFO_0000651'],['phenotype'],HP_0011868
334,HP_0011918,Clinodactyly of the 4th toe,['EFO_0000651'],['phenotype'],HP_0011918
335,HP_0032252,Granuloma,['EFO_0000651'],['phenotype'],HP_0032252
336,MONDO_0001300,autonomic neuropathy,['EFO_0000618'],['nervous system disease'],MONDO_0001300
