,ti_uid,indication_mesh_term,gene_name,combined_max_phase,succ_p_1,succ_1_2,succ_2_3,succ_3_a,target_status,disease_relevant_tissues,dtr_blood,dtr_lymph_node,dtr_bone_marrow,dtr_lung,dtr_nose,dtr_eye,dtr_small_intestine,dtr_esophagus,dtr_colon,dtr_liver,dtr_skin,dtr_heart,dtr_brain,dtr_kidney,dtr_prostate,gene_id
149,ACVR2B-D055948,Sarcopenia,ACVR2B,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000114739
150,ACVRL1-D000690,Amyotrophic Lateral Sclerosis,ACVRL1,Phase I,True,False,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000139567
151,ACVRL1-D000740,Anemia,ACVRL1,Phase II,True,True,,,genetically supported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000139567
152,ACVRL1-D001172,"Arthritis, Rheumatoid",ACVRL1,Phase II,True,True,False,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000139567
153,ACVRL1-D008268,Macular Degeneration,ACVRL1,Phase II,True,True,False,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000139567
154,ACVRL1-D009134,"Muscular Atrophy, Spinal",ACVRL1,Phase I,True,False,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000139567
155,ACVRL1-D009190,Myelodysplastic Syndromes,ACVRL1,Launched,True,True,True,True,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000139567
156,ACVRL1-D009220,Myositis,ACVRL1,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000139567
157,ACVRL1-D055728,Primary Myelofibrosis,ACVRL1,Phase III,True,True,True,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000139567
158,ADA-D007154,Immune System Diseases,ADA,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000196839
159,ADA-D012595,"Scleroderma, Systemic",ADA,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000196839
160,ADA-D045743,"Scleroderma, Diffuse",ADA,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000196839
161,ADA-D045745,"Scleroderma, Limited",ADA,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000196839
162,ADAM15-D057135,Wet Macular Degeneration,ADAM15,Preclinical,False,,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000143537
163,ADAM17-D001172,"Arthritis, Rheumatoid",ADAM17,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000151694
164,ADAM17-D001778,Blood Coagulation Disorders,ADAM17,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000151694
165,ADAM17-D002545,Brain Ischemia,ADAM17,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000151694
166,ADAM17-D011565,Psoriasis,ADAM17,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000151694
167,ADAM17-D012120,Respiration Disorders,ADAM17,Preclinical,False,,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000151694
168,ADAM17-D013921,Thrombocytopenia,ADAM17,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000151694
169,ADAM17-D015212,Inflammatory Bowel Diseases,ADAM17,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000151694
170,ADAM17-D018805,Sepsis,ADAM17,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000151694
171,ADAM17-D020521,Stroke,ADAM17,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000151694
172,ADAM17-D043183,Irritable Bowel Syndrome,ADAM17,Phase I,True,False,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000151694
173,ADAM33-D002318,Cardiovascular Diseases,ADAM33,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000149451
174,ADAM9-D001249,Asthma,ADAM9,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000168615
175,ADAM9-D004485,Eczema,ADAM9,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000168615
176,ADAMTS13-D002545,Brain Ischemia,ADAMTS13,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000160323
177,ADAMTS13-D011697,"Purpura, Thrombotic Thrombocytopenic",ADAMTS13,Phase III,True,True,True,,genetically supported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000160323
178,ADAMTS13-D020521,Stroke,ADAMTS13,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000160323
179,ADAMTS4-D001172,"Arthritis, Rheumatoid",ADAMTS4,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000158859
180,ADAMTS4-D001249,Asthma,ADAMTS4,Preclinical,,,,,genetically supported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000158859
181,ADAMTS4-D006255,"Rhinitis, Allergic, Seasonal",ADAMTS4,Phase II,True,True,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000158859
182,ADAMTS4-D006333,Heart Failure,ADAMTS4,Preclinical,,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000158859
183,ADAMTS4-D029424,"Pulmonary Disease, Chronic Obstructive",ADAMTS4,Preclinical,,,,,genetically supported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000158859
184,ADAMTS4-D065631,"Rhinitis, Allergic",ADAMTS4,Phase II,True,True,,,genetically supported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000158859
185,ADCY5-D002318,Cardiovascular Diseases,ADCY5,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000173175
186,ADCY6-D006333,Heart Failure,ADCY6,Phase II,True,True,False,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000174233
187,ADCYAP1-D008881,Migraine Disorders,ADCYAP1,Phase II,True,True,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000141433
188,ADCYAP1-D065631,"Rhinitis, Allergic",ADCYAP1,Phase I,True,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000141433
189,ADCYAP1R1-D005767,Gastrointestinal Diseases,ADCYAP1R1,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000078549
190,ADCYAP1R1-D008107,Liver Diseases,ADCYAP1R1,Preclinical,False,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000078549
191,ADCYAP1R1-D008881,Migraine Disorders,ADCYAP1R1,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000078549
192,ADCYAP1R1-D009437,Neuralgia,ADCYAP1R1,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000078549
193,ADCYAP1R1-D065626,Non-alcoholic Fatty Liver Disease,ADCYAP1R1,Preclinical,False,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000078549
194,ADGRE1-D001249,Asthma,ADGRE1,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000174837
195,ADGRE1-D015267,Churg-Strauss Syndrome,ADGRE1,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow,heart",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000174837
196,ADGRE1-D057765,Eosinophilic Esophagitis,ADGRE1,Preclinical,,,,,unsupported target,"blood,lymph_node,bone_marrow,small_intestine,esophagus,colon",1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000174837
197,ADGRE5-D001172,"Arthritis, Rheumatoid",ADGRE5,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000123146
198,ADH5-D001172,"Arthritis, Rheumatoid",ADH5,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000197894
199,ADH5-D001249,Asthma,ADH5,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000197894
200,ADH5-D002318,Cardiovascular Diseases,ADH5,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000197894
201,ADH5-D002545,Brain Ischemia,ADH5,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000197894
202,ADH5-D003424,Crohn Disease,ADH5,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000197894
203,ADH5-D006333,Heart Failure,ADH5,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000197894
204,ADH5-D010300,Parkinson Disease,ADH5,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000197894
205,ADH5-D015212,Inflammatory Bowel Diseases,ADH5,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000197894
206,ADH5-D020521,Stroke,ADH5,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000197894
207,ADH5-D029424,"Pulmonary Disease, Chronic Obstructive",ADH5,Preclinical,False,,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000197894
208,ADH5-D054990,Idiopathic Pulmonary Fibrosis,ADH5,Preclinical,False,,,,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000197894
209,ADH5-D065626,Non-alcoholic Fatty Liver Disease,ADH5,Preclinical,False,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000197894
210,ADIPOQ-D001172,"Arthritis, Rheumatoid",ADIPOQ,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000181092
211,ADIPOQ-D002318,Cardiovascular Diseases,ADIPOQ,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000181092
212,ADIPOQ-D008107,Liver Diseases,ADIPOQ,Preclinical,False,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000181092
213,ADIPOQ-D009103,Multiple Sclerosis,ADIPOQ,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,brain",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000181092
214,ADIPOQ-D015212,Inflammatory Bowel Diseases,ADIPOQ,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000181092
215,ADIPOQ-D050197,Atherosclerosis,ADIPOQ,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000181092
216,ADIPOR1-D006333,Heart Failure,ADIPOR1,Preclinical,,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000159346
217,ADIPOR1-D008103,Liver Cirrhosis,ADIPOR1,Phase I,True,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000159346
218,ADIPOR1-D015352,Dry Eye Syndromes,ADIPOR1,Phase III,True,True,True,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000159346
219,ADIPOR1-D065626,Non-alcoholic Fatty Liver Disease,ADIPOR1,Phase I,True,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000159346
220,ADIPOR2-D006333,Heart Failure,ADIPOR2,Preclinical,,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000006831
221,ADIPOR2-D008103,Liver Cirrhosis,ADIPOR2,Phase I,True,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000006831
222,ADIPOR2-D015352,Dry Eye Syndromes,ADIPOR2,Phase III,True,True,True,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000006831
223,ADIPOR2-D065626,Non-alcoholic Fatty Liver Disease,ADIPOR2,Phase I,True,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000006831
224,ADK-D058186,Acute Kidney Injury,ADK,Preclinical,False,,,,genetically supported target,kidney,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ENSG00000156110
225,ADM-D000086382,COVID-19,ADM,Phase I,True,,,,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000148926
226,ADM-D003093,"Colitis, Ulcerative",ADM,Phase I,True,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000148926
227,ADM-D003424,Crohn Disease,ADM,Phase I,True,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000148926
228,ADM-D006333,Heart Failure,ADM,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000148926
229,ADM-D018805,Sepsis,ADM,Phase II,True,True,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000148926
230,ADNP-D000544,Alzheimer Disease,ADNP,Phase III,True,True,True,False,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000101126
231,ADNP-D001321,Autistic Disorder,ADNP,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000101126
232,ADNP-D001927,Brain Diseases,ADNP,Phase III,True,True,True,False,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000101126
233,ADNP-D002545,Brain Ischemia,ADNP,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000101126
234,ADNP-D003072,Cognition Disorders,ADNP,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000101126
235,ADNP-D010300,Parkinson Disease,ADNP,Phase III,True,True,True,False,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000101126
236,ADNP-D012559,Schizophrenia,ADNP,Phase III,True,True,True,False,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000101126
237,ADNP-D013494,"Supranuclear Palsy, Progressive",ADNP,Phase III,True,True,True,False,unsupported target,"eye,brain",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,ENSG00000101126
238,ADNP-D020521,Stroke,ADNP,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000101126
239,ADORA1-D000544,Alzheimer Disease,ADORA1,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000163485
240,ADORA1-D000787,Angina Pectoris,ADORA1,Phase II,True,True,False,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000163485
241,ADORA1-D001145,"Arrhythmias, Cardiac",ADORA1,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000163485
242,ADORA1-D001172,"Arthritis, Rheumatoid",ADORA1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000163485
243,ADORA1-D001249,Asthma,ADORA1,Phase II,True,True,,,genetically supported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000163485
244,ADORA1-D001281,Atrial Fibrillation,ADORA1,Phase III,True,True,True,False,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000163485
245,ADORA1-D002318,Cardiovascular Diseases,ADORA1,Preclinical,False,,,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000163485
246,ADORA1-D002545,Brain Ischemia,ADORA1,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000163485
247,ADORA1-D003072,Cognition Disorders,ADORA1,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000163485
248,ADORA1-D003093,"Colitis, Ulcerative",ADORA1,Phase II,True,True,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000163485
249,ADORA1-D003863,Depression,ADORA1,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000163485
250,ADORA1-D005128,Eye Diseases,ADORA1,Phase III,True,True,True,False,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000163485
251,ADORA1-D005901,Glaucoma,ADORA1,Phase III,True,True,True,False,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000163485
252,ADORA1-D005922,"Glomerulonephritis, IGA",ADORA1,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000163485
253,ADORA1-D006333,Heart Failure,ADORA1,Phase II,True,True,False,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000163485
254,ADORA1-D007022,Hypotension,ADORA1,Phase II,True,True,False,,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000163485
255,ADORA1-D008180,"Lupus Erythematosus, Systemic",ADORA1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000163485
256,ADORA1-D008881,Migraine Disorders,ADORA1,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000163485
257,ADORA1-D009437,Neuralgia,ADORA1,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000163485
258,ADORA1-D010300,Parkinson Disease,ADORA1,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000163485
259,ADORA1-D011565,Psoriasis,ADORA1,Phase I,True,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000163485
260,ADORA1-D015212,Inflammatory Bowel Diseases,ADORA1,Preclinical,False,,,,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000163485
261,ADORA1-D016553,"Purpura, Thrombocytopenic, Idiopathic",ADORA1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000163485
262,ADORA1-D018805,Sepsis,ADORA1,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000163485
263,ADORA1-D020521,Stroke,ADORA1,Preclinical,False,,,,unsupported target,"heart,brain",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ENSG00000163485
264,ADORA1-D020820,Dyskinesias,ADORA1,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000163485
265,ADORA1-D029424,"Pulmonary Disease, Chronic Obstructive",ADORA1,Phase II,True,True,,,genetically supported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000163485
266,ADORA1-D051437,Renal Insufficiency,ADORA1,Phase II,True,True,False,,unsupported target,kidney,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ENSG00000163485
267,ADORA1-D065626,Non-alcoholic Fatty Liver Disease,ADORA1,Phase I,True,,,,unsupported target,liver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000163485
268,ADORA2A-D000544,Alzheimer Disease,ADORA2A,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000128271
269,ADORA2A-D001008,Anxiety Disorders,ADORA2A,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000128271
270,ADORA2A-D001172,"Arthritis, Rheumatoid",ADORA2A,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow,skin",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000128271
271,ADORA2A-D001249,Asthma,ADORA2A,Phase III,True,True,True,False,unsupported target,"blood,lymph_node,bone_marrow,lung,nose",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000128271
272,ADORA2A-D001289,Attention Deficit Disorder with Hyperactivity,ADORA2A,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000128271
273,ADORA2A-D001327,Autoimmune Diseases,ADORA2A,Preclinical,False,,,,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000128271
274,ADORA2A-D003072,Cognition Disorders,ADORA2A,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000128271
275,ADORA2A-D003093,"Colitis, Ulcerative",ADORA2A,Phase III,True,True,True,False,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000128271
276,ADORA2A-D003233,"Conjunctivitis, Allergic",ADORA2A,Phase I,True,False,,,unsupported target,"blood,lymph_node,bone_marrow,eye",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000128271
277,ADORA2A-D003863,Depression,ADORA2A,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000128271
278,ADORA2A-D003929,Diabetic Neuropathies,ADORA2A,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000128271
279,ADORA2A-D005128,Eye Diseases,ADORA2A,Phase I,True,False,,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000128271
280,ADORA2A-D005901,Glaucoma,ADORA2A,Phase II,True,True,False,,unsupported target,eye,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000128271
281,ADORA2A-D006505,Hepatitis,ADORA2A,Phase III,True,True,True,False,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000128271
282,ADORA2A-D009203,Myocardial Infarction,ADORA2A,Phase III,True,True,True,False,unsupported target,heart,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000128271
283,ADORA2A-D009437,Neuralgia,ADORA2A,Phase II,True,True,False,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000128271
284,ADORA2A-D010300,Parkinson Disease,ADORA2A,Preclinical,,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000128271
285,ADORA2A-D011565,Psoriasis,ADORA2A,Preclinical,False,,,,unsupported target,skin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000128271
286,ADORA2A-D012559,Schizophrenia,ADORA2A,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000128271
287,ADORA2A-D012893,Sleep Wake Disorders,ADORA2A,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000128271
288,ADORA2A-D015212,Inflammatory Bowel Diseases,ADORA2A,Phase III,True,True,True,False,unsupported target,"small_intestine,esophagus,colon",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,ENSG00000128271
289,ADORA2A-D017719,Diabetic Foot,ADORA2A,Phase II,True,True,False,,unsupported target,"skin,heart",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,ENSG00000128271
290,ADORA2A-D018805,Sepsis,ADORA2A,Phase III,True,True,True,False,unsupported target,"blood,lymph_node,bone_marrow",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000128271
291,ADORA2A-D019966,Substance-Related Disorders,ADORA2A,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000128271
292,ADORA2A-D020820,Dyskinesias,ADORA2A,Preclinical,False,,,,unsupported target,brain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ENSG00000128271
293,ADORA2A-D029424,"Pulmonary Disease, Chronic Obstructive",ADORA2A,Phase III,True,True,True,False,unsupported target,"lung,nose",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSG00000128271
